"df.ind"	"df.values"
"16598"	"LARP4B"	-0.32248834448531
"16599"	"DGKZ"	-0.322515014175402
"16600"	"CEP41"	-0.322770508642937
"16601"	"TWNK"	-0.322943559597399
"16602"	"MRPL11"	-0.323073026609857
"16603"	"KLHL15"	-0.323091139358692
"16604"	"RPL34"	-0.323221253529916
"16605"	"HSP90AB1"	-0.323307980921299
"16606"	"ANKRD13C"	-0.323375911601947
"16607"	"TPX2"	-0.323403459910187
"16608"	"PNN"	-0.32349230573025
"16609"	"EIF3K"	-0.323565966361923
"16610"	"TGS1"	-0.323806348330154
"16611"	"E2F7"	-0.32388484442551
"16612"	"TUT7"	-0.324330588415737
"16613"	"TNPO1"	-0.324809366642881
"16614"	"MRPS9"	-0.324968249251399
"16615"	"TUBGCP2"	-0.325081162704916
"16616"	"NUDT5"	-0.32629817639256
"16617"	"PHAX"	-0.326474968613501
"16618"	"PRIM2"	-0.326929894783248
"16619"	"MIRLET7BHG"	-0.327317279900386
"16620"	"RUNX1T1"	-0.32790019269655
"16621"	"ZFAS1"	-0.327947197930314
"16622"	"ELP4"	-0.328041723370179
"16623"	"HSPH1"	-0.328348212765931
"16624"	"SHARPIN"	-0.328357349572157
"16625"	"LSM7"	-0.328417910502273
"16626"	"PPP2R2A"	-0.328551676725228
"16627"	"RCOR2"	-0.328603098772998
"16628"	"CS"	-0.328605274673935
"16629"	"CDK13"	-0.328976677978843
"16630"	"PAM"	-0.329296769204504
"16631"	"DDX5"	-0.32991111678422
"16632"	"SKP1"	-0.330060869502286
"16633"	"RWDD3"	-0.330261648708848
"16634"	"SPRTN"	-0.330317884027244
"16635"	"SELENON"	-0.330591604028229
"16636"	"SERTAD4"	-0.330644224576663
"16637"	"SLC35B3"	-0.330931692867183
"16638"	"TRIP12"	-0.331521275544123
"16639"	"SNRPC"	-0.331545136795802
"16640"	"LINC02693"	-0.331723445405985
"16641"	"XRCC2"	-0.332077845808067
"16642"	"WDR1"	-0.332532523562788
"16643"	"AC092718.4"	-0.33268410852329
"16644"	"KIAA1143"	-0.332685738175869
"16645"	"TACC1"	-0.332756690335239
"16646"	"AOPEP"	-0.332788594968438
"16647"	"MED20"	-0.332851310070376
"16648"	"SLC30A9"	-0.333097971758834
"16649"	"PHLDA1"	-0.333098988900845
"16650"	"ZNF721"	-0.33329345937019
"16651"	"ACOT2"	-0.333571809625484
"16652"	"DENND4B"	-0.333710287226305
"16653"	"EIF4B"	-0.333773678602298
"16654"	"NCOA2"	-0.333951737806705
"16655"	"CCM2"	-0.334172519355556
"16656"	"SPRY4-AS1"	-0.335146635897705
"16657"	"MCUB"	-0.335398940250259
"16658"	"SEC61G"	-0.335505935525298
"16659"	"RIC8B"	-0.335524772543827
"16660"	"HSDL2"	-0.335533892147566
"16661"	"COPA"	-0.335656025282878
"16662"	"TTYH3"	-0.336130265629436
"16663"	"HARS"	-0.336511192229775
"16664"	"MPHOSPH6"	-0.337067560113583
"16665"	"ING3"	-0.337363288364092
"16666"	"UROD"	-0.337602381009308
"16667"	"TMEM104"	-0.338055313763758
"16668"	"MAT2B"	-0.33883351720667
"16669"	"JMJD6"	-0.338951812861804
"16670"	"PAF1"	-0.339067781077113
"16671"	"CHM"	-0.339644332414512
"16672"	"AGL"	-0.339921680456754
"16673"	"SEC23B"	-0.340108527459203
"16674"	"JPX"	-0.340195324055729
"16675"	"ZNF35"	-0.340426469293002
"16676"	"NDUFS8"	-0.340900743497953
"16677"	"AKAP11"	-0.340928947731967
"16678"	"MOGS"	-0.341024365385992
"16679"	"TMX2"	-0.341077861053719
"16680"	"COASY"	-0.341394255176678
"16681"	"YJEFN3"	-0.341491121125458
"16682"	"NDUFA7"	-0.342112923736164
"16683"	"DUT"	-0.342163791963188
"16684"	"MRPS17"	-0.342202430173618
"16685"	"ANKLE1"	-0.343101928268116
"16686"	"TEDC1"	-0.343573568475834
"16687"	"PAPSS1"	-0.34393376208019
"16688"	"C1orf198"	-0.344367001334145
"16689"	"KRR1"	-0.344740260745767
"16690"	"PMPCB"	-0.34517087741685
"16691"	"TMEM129"	-0.345348549549919
"16692"	"TFG"	-0.346232026089475
"16693"	"KANK2"	-0.346288171304744
"16694"	"NRBP1"	-0.346508995682928
"16695"	"OCLN"	-0.346611182585761
"16696"	"OTUD5"	-0.34671167806149
"16697"	"FAM131A"	-0.34674597259546
"16698"	"LRR1"	-0.346891556516713
"16699"	"TRMT6"	-0.346953364712409
"16700"	"THAP3"	-0.347381908739842
"16701"	"C5"	-0.347830706648518
"16702"	"TRIM4"	-0.347948721123658
"16703"	"ZNF629"	-0.347982109118947
"16704"	"PTK2"	-0.348013205785059
"16705"	"PSMB2"	-0.348037328266666
"16706"	"ACVR2B"	-0.348082131317942
"16707"	"FAHD1"	-0.348120700388626
"16708"	"TRRAP"	-0.3485088222534
"16709"	"ANGPT1"	-0.348627606473269
"16710"	"TIMELESS"	-0.348704900776394
"16711"	"RCC2"	-0.348713324004656
"16712"	"FUZ"	-0.348983046097702
"16713"	"LOXL1"	-0.349303901096858
"16714"	"MAGI1"	-0.349533908234778
"16715"	"MT-CO2"	-0.349582134209172
"16716"	"STIMATE"	-0.349743934734189
"16717"	"COL6A3"	-0.349770139477972
"16718"	"PSMD11"	-0.349791670462821
"16719"	"UTP23"	-0.349868516612413
"16720"	"ARAP1"	-0.350042106758493
"16721"	"TSTA3"	-0.350263891676898
"16722"	"C5orf22"	-0.350392864220347
"16723"	"MGAT5"	-0.350607461971314
"16724"	"HSPA5"	-0.350983843093774
"16725"	"FABP5"	-0.351124459847355
"16726"	"UQCC2"	-0.351225327511798
"16727"	"CERS2"	-0.351518861077363
"16728"	"ZNF561"	-0.351709805338458
"16729"	"CNN2"	-0.352517642227414
"16730"	"MARS2"	-0.352529586832804
"16731"	"RBSN"	-0.352655624745639
"16732"	"CHCHD6"	-0.35276184067255
"16733"	"POLR2E"	-0.352857099662653
"16734"	"SIVA1"	-0.35303844657933
"16735"	"RRP1B"	-0.35306112841969
"16736"	"CENPH"	-0.353077655118225
"16737"	"ATP6V0E1"	-0.353147174935968
"16738"	"ATF7"	-0.353510807701508
"16739"	"SKP2"	-0.354035708514719
"16740"	"TMEM205"	-0.354319144761477
"16741"	"GNL3L"	-0.354755456741013
"16742"	"GARS"	-0.354962437510124
"16743"	"WDR4"	-0.355115243504364
"16744"	"ARMH3"	-0.355366251888622
"16745"	"SGK3"	-0.355693383971564
"16746"	"NDUFA12"	-0.355720222088414
"16747"	"GTF2E2"	-0.35597562307556
"16748"	"PCMTD1"	-0.355986696450535
"16749"	"SFT2D3"	-0.356003171350132
"16750"	"EXO1"	-0.356208128451606
"16751"	"BNIP2"	-0.356297201520273
"16752"	"TNC"	-0.356507736250887
"16753"	"FADS3"	-0.35680912952138
"16754"	"SERPINB6"	-0.356826037933633
"16755"	"PCNA"	-0.357012826133106
"16756"	"FNDC3B"	-0.357041006861307
"16757"	"INPP5F"	-0.357236432308346
"16758"	"CIP2A"	-0.357244067566739
"16759"	"SMC3"	-0.357254249077483
"16760"	"RLIM"	-0.357610657183494
"16761"	"SLC25A22"	-0.357667092860425
"16762"	"ABCF1"	-0.358583941339147
"16763"	"TDP2"	-0.359238693191183
"16764"	"ZNF512B"	-0.359844345614434
"16765"	"MT-ATP8"	-0.359968856071153
"16766"	"NR3C1"	-0.360316786700333
"16767"	"SEC63"	-0.360586179511458
"16768"	"ATP2B1"	-0.360683455679492
"16769"	"RAD1"	-0.360707230796595
"16770"	"NDUFB5"	-0.361094331723202
"16771"	"COX5A"	-0.361142847094105
"16772"	"POFUT2"	-0.36144241179203
"16773"	"CASP4"	-0.361481005877097
"16774"	"PIAS1"	-0.361499276692525
"16775"	"TMEM63B"	-0.361662757952983
"16776"	"HACD3"	-0.361699730144702
"16777"	"PMF1"	-0.361714363714311
"16778"	"STK4"	-0.361754831034256
"16779"	"PPIA"	-0.361898420069981
"16780"	"TIAM2"	-0.361960665578357
"16781"	"TBCD"	-0.362162576036539
"16782"	"OFD1"	-0.363037974023684
"16783"	"MTR"	-0.363612548900856
"16784"	"PEF1"	-0.363618158115465
"16785"	"PHF10"	-0.363658514857395
"16786"	"TMEM14B"	-0.364370859150827
"16787"	"TEX264"	-0.364444967668013
"16788"	"LAP3"	-0.364798741038743
"16789"	"ANKRD65"	-0.364820691932453
"16790"	"ARL6IP6"	-0.364825976240093
"16791"	"ATIC"	-0.365187498196524
"16792"	"PTRH2"	-0.365446485185992
"16793"	"CCT5"	-0.365716487987449
"16794"	"MERTK"	-0.365762197386955
"16795"	"TBC1D23"	-0.365866382528383
"16796"	"TRIM16"	-0.365903286289446
"16797"	"CNOT7"	-0.366299389089185
"16798"	"VKORC1L1"	-0.366590051370717
"16799"	"PRR12"	-0.366953657990049
"16800"	"EIF3A"	-0.367261182500933
"16801"	"LAMTOR2"	-0.367905561946701
"16802"	"HECTD2"	-0.368000240060144
"16803"	"ADAL"	-0.36888792189963
"16804"	"AC015813.1"	-0.368945139979804
"16805"	"CEP70"	-0.368976965317142
"16806"	"CSTF1"	-0.36951562027612
"16807"	"RTKN2"	-0.369620132553701
"16808"	"ZBTB7A"	-0.369689614007799
"16809"	"SNX6"	-0.369778265478392
"16810"	"LARP1B"	-0.369941262215179
"16811"	"SPICE1"	-0.370466702377517
"16812"	"EBLN3P"	-0.371151717446475
"16813"	"MTHFD1"	-0.371383313826439
"16814"	"NUSAP1"	-0.371678857593928
"16815"	"ECSIT"	-0.371722028678025
"16816"	"MRPL51"	-0.372601391299888
"16817"	"EXOC7"	-0.372760202813661
"16818"	"RNPS1"	-0.372820336668486
"16819"	"TCEA2"	-0.373406329676769
"16820"	"RTL8B"	-0.373416205660328
"16821"	"AAGAB"	-0.373553860040352
"16822"	"QPRT"	-0.373600747068402
"16823"	"SYNM"	-0.375040143383475
"16824"	"LIMD1"	-0.375206612876432
"16825"	"COL3A1"	-0.375237710980744
"16826"	"RTF1"	-0.375448993219838
"16827"	"TGFB1"	-0.375579948122857
"16828"	"DPP7"	-0.375631196458384
"16829"	"HM13"	-0.375740957637707
"16830"	"KAT6B"	-0.375920269755239
"16831"	"STXBP4"	-0.376037862869847
"16832"	"IARS2"	-0.376078076446319
"16833"	"MANF"	-0.376735094224294
"16834"	"LINC00476"	-0.3772816361027
"16835"	"HABP4"	-0.377298751656922
"16836"	"ITM2B"	-0.377558246505831
"16837"	"RNF5"	-0.378242307093524
"16838"	"EEF2KMT"	-0.378262444927531
"16839"	"POP7"	-0.378596592390368
"16840"	"FGF18"	-0.378644680084346
"16841"	"ADPGK"	-0.378816457592386
"16842"	"MOB1B"	-0.379052696262615
"16843"	"ZDHHC4"	-0.379177042095994
"16844"	"MTMR4"	-0.379580757021625
"16845"	"GPRC5B"	-0.379581884192037
"16846"	"SUPT5H"	-0.379700432683077
"16847"	"LRP6"	-0.379793880397937
"16848"	"EPN2"	-0.380070098583738
"16849"	"DPM3"	-0.380892473243053
"16850"	"NQO1"	-0.38091046548019
"16851"	"TMBIM6"	-0.381064478684193
"16852"	"CMIP"	-0.381172908636566
"16853"	"ATP13A2"	-0.381799405558976
"16854"	"AKIP1"	-0.382063845946969
"16855"	"RPS6KB2"	-0.382135857419761
"16856"	"NASP"	-0.38242767681099
"16857"	"MVB12A"	-0.382623614661011
"16858"	"TIGAR"	-0.382649486228521
"16859"	"ITGB5"	-0.382941541909154
"16860"	"RPLP2"	-0.383253589832135
"16861"	"ARHGAP35"	-0.383359216270097
"16862"	"MTERF2"	-0.383562154666015
"16863"	"PRKAR2A"	-0.383713376566544
"16864"	"PPP4R3B"	-0.383849572708116
"16865"	"MAPKBP1"	-0.383938577832414
"16866"	"EIF3B"	-0.384163344678828
"16867"	"ABCA8"	-0.384662236294061
"16868"	"DCAF12"	-0.38468215670401
"16869"	"BTD"	-0.38468534271351
"16870"	"RAB12"	-0.385458938162926
"16871"	"LSM14B"	-0.385499014700945
"16872"	"LRFN4"	-0.385670958307204
"16873"	"SNX13"	-0.385776204310904
"16874"	"THAP1"	-0.385991385376299
"16875"	"SLC25A19"	-0.386118439021701
"16876"	"UBC"	-0.386208594230606
"16877"	"ABCB8"	-0.386212466029657
"16878"	"FDFT1"	-0.386277633702587
"16879"	"TP53"	-0.386287753673276
"16880"	"C3orf62"	-0.386315034658929
"16881"	"SYNC"	-0.386342631060142
"16882"	"PDE4B"	-0.386470970822411
"16883"	"GAS2"	-0.386782888789925
"16884"	"CXXC1"	-0.386878407709027
"16885"	"D2HGDH"	-0.386959873950487
"16886"	"SLC38A10"	-0.387294776958802
"16887"	"FOXD1"	-0.38762222910075
"16888"	"FKTN"	-0.387647987664574
"16889"	"SEC23IP"	-0.387915034977189
"16890"	"KDM1A"	-0.388260578678032
"16891"	"CENPT"	-0.388730525911222
"16892"	"ARHGAP17"	-0.388788240335853
"16893"	"UTP25"	-0.388874262951681
"16894"	"PRPF19"	-0.388932088015011
"16895"	"UROS"	-0.389221030435594
"16896"	"SNRPG"	-0.389236718584012
"16897"	"ZNF124"	-0.389742620926667
"16898"	"BCL3"	-0.389845374912358
"16899"	"RECQL4"	-0.390364437142706
"16900"	"LINC02104"	-0.391130560025588
"16901"	"VPS16"	-0.391175193105288
"16902"	"HGH1"	-0.391435128915597
"16903"	"ARMC10"	-0.392026896679107
"16904"	"PSMA4"	-0.392159912925241
"16905"	"R3HDM4"	-0.392819422225627
"16906"	"PDP1"	-0.392907641833036
"16907"	"MMACHC"	-0.393049628926814
"16908"	"RABL2B"	-0.393211786893298
"16909"	"IGF2BP1"	-0.393893710743819
"16910"	"RAD50"	-0.393944009167457
"16911"	"BLMH"	-0.39402580022873
"16912"	"TMEM134"	-0.394737055985362
"16913"	"C12orf29"	-0.394826857995904
"16914"	"WDR43"	-0.394832480406032
"16915"	"CHMP4A"	-0.394961086987126
"16916"	"NOC2L"	-0.395092593645136
"16917"	"RBM39"	-0.395141261380827
"16918"	"TUT1"	-0.395284195960524
"16919"	"SRP19"	-0.396074349560787
"16920"	"ADAM17"	-0.39666051059203
"16921"	"TMEM259"	-0.396806549219588
"16922"	"UBE2R2"	-0.397033072380421
"16923"	"SDAD1"	-0.397054070898082
"16924"	"USP8"	-0.397223732714352
"16925"	"NEK6"	-0.397338803083256
"16926"	"AFF3"	-0.397386346858453
"16927"	"SMYD2"	-0.397499256481418
"16928"	"HAUS6"	-0.397781777164761
"16929"	"CDC20"	-0.397897412494877
"16930"	"PDAP1"	-0.397983862755652
"16931"	"SKA2"	-0.398057085617004
"16932"	"FERMT1"	-0.398104896787905
"16933"	"AC008267.5"	-0.398439660269653
"16934"	"SLC19A1"	-0.398675677337451
"16935"	"SERINC1"	-0.398686028718315
"16936"	"DYNC1I2"	-0.399009838369391
"16937"	"MINDY4"	-0.399036769105185
"16938"	"IFT27"	-0.399484814934772
"16939"	"TUFM"	-0.399719421819214
"16940"	"FAAP100"	-0.400062680681754
"16941"	"FTSJ3"	-0.400200710851613
"16942"	"MTMR14"	-0.400407159928972
"16943"	"MUTYH"	-0.400501699531201
"16944"	"HSP90B1"	-0.400927629232118
"16945"	"KAZN"	-0.400957960912219
"16946"	"POLB"	-0.40123669353444
"16947"	"LINC01184"	-0.401491803941901
"16948"	"C2orf74"	-0.401494077467393
"16949"	"CENPW"	-0.401829431135118
"16950"	"ZRANB2"	-0.402015505531138
"16951"	"CWC15"	-0.402342684971727
"16952"	"ZNF587B"	-0.402589058271703
"16953"	"ATXN10"	-0.40278293316485
"16954"	"DBNL"	-0.402811206602842
"16955"	"NUP62"	-0.402872121464104
"16956"	"DNAJC19"	-0.403253634174576
"16957"	"CD2AP"	-0.403350199658079
"16958"	"DDX23"	-0.403941991269798
"16959"	"PRRC2B"	-0.404023070317875
"16960"	"MAGOHB"	-0.405550495775631
"16961"	"SNRPB"	-0.405785891011511
"16962"	"ACSL4"	-0.40631984883432
"16963"	"OSR2"	-0.406586086198758
"16964"	"NISCH"	-0.407042828848047
"16965"	"RBIS"	-0.407414103465459
"16966"	"TAZ"	-0.407511324469145
"16967"	"BCAT1"	-0.407740299968614
"16968"	"ETHE1"	-0.408117047509454
"16969"	"INIP"	-0.408327508325218
"16970"	"TMX1"	-0.408520311225535
"16971"	"C21orf58"	-0.408588052474471
"16972"	"NCBP1"	-0.408637697081763
"16973"	"RNF175"	-0.409017304735499
"16974"	"CSNK1G1"	-0.409219963735131
"16975"	"TMEM60"	-0.410057336556024
"16976"	"SLC35E1"	-0.410939848505574
"16977"	"NRDC"	-0.411772125562806
"16978"	"NME7"	-0.41266165438065
"16979"	"AHCTF1"	-0.412803290415319
"16980"	"CCDC18-AS1"	-0.412814320198308
"16981"	"MSRB1"	-0.412816705602515
"16982"	"PDHB"	-0.413116436138446
"16983"	"POLG"	-0.413555867511098
"16984"	"FBXL4"	-0.413562690434065
"16985"	"ENY2"	-0.414007536405101
"16986"	"GBF1"	-0.414037195832054
"16987"	"PPHLN1"	-0.414165685570515
"16988"	"ZNF787"	-0.414806686472229
"16989"	"MFSD14B"	-0.415150606795741
"16990"	"CRTAP"	-0.415357958268691
"16991"	"NHEJ1"	-0.415762598092685
"16992"	"NUMB"	-0.416781269616942
"16993"	"NR2F1"	-0.417450734304902
"16994"	"TBCC"	-0.417617510572759
"16995"	"KIAA1614"	-0.419367454942865
"16996"	"GINS1"	-0.419461267782927
"16997"	"CEP104"	-0.419707690353763
"16998"	"EBAG9"	-0.420225298154138
"16999"	"CHCHD2"	-0.420693330428306
"17000"	"GPN2"	-0.420881819191902
"17001"	"COQ8B"	-0.421031077242832
"17002"	"TOR1AIP1"	-0.42112884971617
"17003"	"FKBP9"	-0.421202352301065
"17004"	"UBE2D3"	-0.421206684535509
"17005"	"GOLGA5"	-0.421608152093051
"17006"	"MOXD1"	-0.421745605527702
"17007"	"TLK2"	-0.422231889509476
"17008"	"PSMC6"	-0.422476872377669
"17009"	"SNRPF"	-0.422501573315491
"17010"	"NCAPH2"	-0.422917023038549
"17011"	"CHORDC1"	-0.423005317570663
"17012"	"CEP57"	-0.423119391964163
"17013"	"MAPK8IP1"	-0.423260598747562
"17014"	"CTSA"	-0.423546924511651
"17015"	"GNE"	-0.42354807847525
"17016"	"HSBP1"	-0.423841772251676
"17017"	"CHST3"	-0.424111389788227
"17018"	"DOHH"	-0.424376673570294
"17019"	"PARPBP"	-0.424719891733829
"17020"	"SPTBN2"	-0.425408774857899
"17021"	"HIST1H4H"	-0.426578309747931
"17022"	"TRAPPC11"	-0.42685716810028
"17023"	"NCL"	-0.426921006684009
"17024"	"RIC1"	-0.427177163504173
"17025"	"GPBP1"	-0.427203939918829
"17026"	"PSMD4"	-0.427287376776469
"17027"	"MASTL"	-0.427296236467058
"17028"	"SCAND1"	-0.427496088288998
"17029"	"SETD1B"	-0.427635169049036
"17030"	"FBXO5"	-0.427723286813266
"17031"	"SLC7A6OS"	-0.42781968629744
"17032"	"FAM174C"	-0.427945560382257
"17033"	"TTI2"	-0.427971759484698
"17034"	"ACSS1"	-0.428070545729845
"17035"	"FBXW8"	-0.428354419506722
"17036"	"HSPE1"	-0.428979790974043
"17037"	"MTPN"	-0.429189976808893
"17038"	"BBS4"	-0.429398609828739
"17039"	"DAB2IP"	-0.429552843741621
"17040"	"SND1"	-0.430117508684681
"17041"	"CTDSP1"	-0.43020189531717
"17042"	"CCNJ"	-0.430600312083204
"17043"	"ROR2"	-0.430617299245882
"17044"	"GGPS1"	-0.430669402967615
"17045"	"RGS2"	-0.430889291953229
"17046"	"NUP188"	-0.43128835146777
"17047"	"SLC39A6"	-0.431639978010685
"17048"	"KRTCAP2"	-0.432132735857045
"17049"	"THUMPD2"	-0.432277261411149
"17050"	"ZNF569"	-0.432305466719649
"17051"	"MRPL32"	-0.43245189919132
"17052"	"KLHL42"	-0.432576764677232
"17053"	"UBE2V2"	-0.432615096193815
"17054"	"VDAC3"	-0.432878376876759
"17055"	"ERGIC1"	-0.433054494979736
"17056"	"CFL2"	-0.433349398898458
"17057"	"OTULIN"	-0.433360561302616
"17058"	"ATF1"	-0.433764205610185
"17059"	"GNPDA2"	-0.43382104686837
"17060"	"CPTP"	-0.434477104651973
"17061"	"HIF1AN"	-0.43464789222346
"17062"	"ZGPAT"	-0.434857462316123
"17063"	"TOR1B"	-0.435088063396827
"17064"	"H2AFZ"	-0.435098630896043
"17065"	"NARF"	-0.435152242057772
"17066"	"SUPT16H"	-0.435377430088628
"17067"	"GALNT11"	-0.435614334368372
"17068"	"CUTA"	-0.435649226603796
"17069"	"USP16"	-0.435669390377347
"17070"	"HMGA2"	-0.435690346254288
"17071"	"AURKA"	-0.435974159935609
"17072"	"GLS"	-0.436071144704594
"17073"	"MZT2A"	-0.436082228247691
"17074"	"ZNF473"	-0.436188845807118
"17075"	"ARID2"	-0.436490026778323
"17076"	"SRBD1"	-0.436667593187401
"17077"	"MDH2"	-0.436865251599239
"17078"	"ZNF579"	-0.437215891512977
"17079"	"KIAA2013"	-0.437700580881569
"17080"	"LRP1"	-0.43771848308506
"17081"	"ECPAS"	-0.43792527692763
"17082"	"TNFAIP8L1"	-0.438187129795101
"17083"	"HUWE1"	-0.438384438822108
"17084"	"SLIRP"	-0.438682124138633
"17085"	"ZNF280B"	-0.438922664968716
"17086"	"HSPA12A"	-0.439260450761757
"17087"	"NUP160"	-0.439597169428997
"17088"	"BOD1"	-0.439678011231509
"17089"	"C15orf61"	-0.439794400968338
"17090"	"RNF170"	-0.440030013834324
"17091"	"MDN1"	-0.440106235445078
"17092"	"RABL6"	-0.440125907982699
"17093"	"NBPF1"	-0.440161893437153
"17094"	"HAUS4"	-0.440673541264571
"17095"	"THOC5"	-0.441131328794899
"17096"	"KARS"	-0.441577650312156
"17097"	"LINC00174"	-0.441709379500375
"17098"	"NUDC"	-0.441873312797494
"17099"	"GALNT10"	-0.442296618863483
"17100"	"HSPA4"	-0.442981625780797
"17101"	"ORAI2"	-0.443258954508005
"17102"	"GATD1"	-0.443602609193225
"17103"	"HAUS7"	-0.443649259833269
"17104"	"MXRA8"	-0.443861664404068
"17105"	"CCDC112"	-0.443914790882848
"17106"	"ADAM9"	-0.444062641230872
"17107"	"BEX3"	-0.444358279158002
"17108"	"MED7"	-0.444452088211073
"17109"	"SEC61A1"	-0.445432479590182
"17110"	"CCDC167"	-0.445871585079627
"17111"	"PRDX2"	-0.445902710611243
"17112"	"TXNRD1"	-0.446159850525704
"17113"	"KTI12"	-0.446302731809342
"17114"	"PUM1"	-0.447021141842072
"17115"	"NCBP3"	-0.447143203263991
"17116"	"CKMT2-AS1"	-0.447242242351707
"17117"	"COL4A2"	-0.447467331393379
"17118"	"SNIP1"	-0.447820088200181
"17119"	"ILVBL"	-0.448227757460216
"17120"	"GHITM"	-0.448597846177607
"17121"	"DUS1L"	-0.44936225954462
"17122"	"CNOT4"	-0.44960810988796
"17123"	"SPRY1"	-0.449726265128582
"17124"	"BLVRB"	-0.449770338365859
"17125"	"PAFAH2"	-0.449914895811919
"17126"	"LRRC58"	-0.450277650727899
"17127"	"RAI1"	-0.450910350143707
"17128"	"EPHA2"	-0.451485074760434
"17129"	"GEMIN2"	-0.451511673735386
"17130"	"MCMBP"	-0.451863119258977
"17131"	"MPST"	-0.452153305717078
"17132"	"DRG2"	-0.4521883039914
"17133"	"WDR18"	-0.452295849104501
"17134"	"TMEM106B"	-0.452381998482563
"17135"	"DIPK1B"	-0.452492910836751
"17136"	"PSMB3"	-0.452793252014935
"17137"	"GOLPH3"	-0.45337698363066
"17138"	"HSF1"	-0.453478619980661
"17139"	"LONP2"	-0.453639511641937
"17140"	"CSRP1"	-0.453719133296029
"17141"	"TPM1"	-0.453860001244365
"17142"	"GOSR2"	-0.454309553084719
"17143"	"EARS2"	-0.454890756073364
"17144"	"SDHAF2"	-0.454926944640239
"17145"	"UBE2S"	-0.455059668203719
"17146"	"TMEM167B"	-0.455186610867259
"17147"	"FOXL2"	-0.455339978759295
"17148"	"CETN2"	-0.45561133968452
"17149"	"LINC01128"	-0.455937604105708
"17150"	"TAOK3"	-0.45608202315498
"17151"	"MCOLN1"	-0.456175586385652
"17152"	"GIT1"	-0.456354789658471
"17153"	"ZMPSTE24"	-0.456481060374592
"17154"	"LPCAT3"	-0.456656693056332
"17155"	"TYMS"	-0.457104182100716
"17156"	"TBKBP1"	-0.457222723042019
"17157"	"MBTPS1"	-0.457555794940698
"17158"	"KIF5B"	-0.457846414558019
"17159"	"EXTL3"	-0.458363286142002
"17160"	"IFITM3"	-0.458402648375379
"17161"	"ABCE1"	-0.458454166636885
"17162"	"SRSF1"	-0.459459471977323
"17163"	"TRIM44"	-0.459486646093927
"17164"	"NDUFS6"	-0.459852377541785
"17165"	"PIGP"	-0.459932366745947
"17166"	"PILRB"	-0.459989027064247
"17167"	"FIZ1"	-0.46086041385785
"17168"	"DNAJC16"	-0.461495905533857
"17169"	"SLC25A28"	-0.461755587792515
"17170"	"METTL21A"	-0.462033904894735
"17171"	"MBOAT7"	-0.46218098326304
"17172"	"EHMT2"	-0.462250544463524
"17173"	"PPM1D"	-0.462767276207851
"17174"	"SMAD7"	-0.463086407691215
"17175"	"RPS28"	-0.46311437607017
"17176"	"TAMM41"	-0.463172872236476
"17177"	"CLSTN1"	-0.463182795541976
"17178"	"MIR99AHG"	-0.463482110601497
"17179"	"MMS22L"	-0.463921513592473
"17180"	"HMGB2"	-0.463932250770232
"17181"	"UTP6"	-0.464074924479166
"17182"	"ZNF621"	-0.46454944443731
"17183"	"TCTEX1D2"	-0.464874289251395
"17184"	"CANT1"	-0.465098201046878
"17185"	"SLC23A2"	-0.465192682414633
"17186"	"DDAH2"	-0.465599321888584
"17187"	"EIF4ENIF1"	-0.465604385831024
"17188"	"KIF20A"	-0.465993041009219
"17189"	"FANCC"	-0.466399686807168
"17190"	"NRIP1"	-0.467150005895675
"17191"	"SEPHS1"	-0.467174955978939
"17192"	"GEM"	-0.467382531270221
"17193"	"XPO1"	-0.467408338346039
"17194"	"MTDH"	-0.46747431127344
"17195"	"PAN3"	-0.4675664974262
"17196"	"COMMD1"	-0.467924883849265
"17197"	"IL13RA1"	-0.468198450694138
"17198"	"ROBO1"	-0.468214894409265
"17199"	"XRCC5"	-0.468233611234299
"17200"	"RNF113A"	-0.468519602290529
"17201"	"BUB3"	-0.468672563253522
"17202"	"SSBP2"	-0.468846891069689
"17203"	"ZNF639"	-0.4691303666878
"17204"	"UGGT2"	-0.469659899414442
"17205"	"TENT5A"	-0.469679519835765
"17206"	"CYB5D2"	-0.469841962964451
"17207"	"ANAPC1"	-0.469916655967654
"17208"	"LINC01116"	-0.470059830013754
"17209"	"SLC39A1"	-0.470081849335121
"17210"	"HNRNPA1"	-0.470299515373312
"17211"	"FOXRED2"	-0.470713793814781
"17212"	"NADSYN1"	-0.470741522288186
"17213"	"SRPK1"	-0.471770592906815
"17214"	"SOCS6"	-0.47200109554461
"17215"	"RAD54L2"	-0.472032928070197
"17216"	"PEX6"	-0.472291944653955
"17217"	"TRIM66"	-0.47275483133879
"17218"	"ASF1A"	-0.472799851806657
"17219"	"BAMBI"	-0.473237825937344
"17220"	"DRG1"	-0.473503653626273
"17221"	"PPP6R3"	-0.473809948928097
"17222"	"NUP153"	-0.473947216388884
"17223"	"PLK4"	-0.474172146450575
"17224"	"TBC1D13"	-0.474358930590864
"17225"	"ATF5"	-0.474587699445129
"17226"	"LARP1"	-0.475258686018707
"17227"	"WDR55"	-0.475356992035265
"17228"	"THUMPD3-AS1"	-0.475466489350703
"17229"	"RRAGA"	-0.475842931226419
"17230"	"ZNF234"	-0.475951347492612
"17231"	"SH3GLB1"	-0.476212889486883
"17232"	"HGSNAT"	-0.476434295268728
"17233"	"HSDL1"	-0.476695876030181
"17234"	"CENPK"	-0.476886272246778
"17235"	"GTF2I"	-0.476947398004817
